origin_zone,destination_zone,distance,logsum,path_size_sum,iterations,time
1.0,35.0,2294.4346837123467,-3.109118933855922,1.0000000000000002,5.0,39333.16600649738
1.0,36.0,2523.9039949388643,-3.010506955551917,1.4240793147978823,5.0,43266.92562752339
1.0,37.0,2523.685932129014,-3.139720967718214,1.0,5.0,43263.18740792596
1.0,38.0,3237.374032393828,-2.7372821748935303,1.9805349621112096,5.0,55497.84055532277
1.0,39.0,2734.432746057778,-2.629430073021319,1.7852303899392852,5.0,46875.98993241905
1.0,40.0,2968.3948762715518,-2.782209426611252,2.256804326181745,5.0,50886.76930751231
1.0,41.0,1760.572019887036,-2.615156328719527,1.0000000000000002,5.0,30181.2346266349
1.0,42.0,1414.5939131790728,-2.7119218070081272,1.0000000000000004,5.0,24250.181368784102
1.0,43.0,1673.338571497693,-2.454560377501177,1.0,5.0,28685.804082817594
1.0,44.0,1416.2087718449716,-2.7119218070081272,1.0,5.0,24277.864660199517
1.0,45.0,2466.569712750568,-2.3490079113227096,1.4334744099468453,5.0,42284.05221858116
1.0,46.0,1690.1166015062108,-2.822142074145456,1.0000000000000002,5.0,28973.427454392186
1.0,47.0,2235.34122507561,-3.107765115661456,1.0000000000000002,5.0,38320.13528701045
1.0,48.0,1952.097868792502,-2.958428641686738,1.0000000000000002,5.0,33464.53489358575
1.0,49.0,2904.077007361743,-2.697693685963403,1.8379543390190447,5.0,49784.177269058455
1.0,50.0,2438.8452543429166,-3.1313409356356985,1.0,5.0,41808.77578873572
2.0,1.0,628.1600738008701,-0.4617009767754621,1.0,5.0,10768.458408014916
2.0,2.0,314.08003690043506,-0.0594848553498387,0.0,0.0,5384.229204007458
2.0,3.0,1356.9450059739388,-1.661758896469783,1.0,5.0,23261.914388124667
2.0,4.0,1356.8091504431752,-2.549227371488194,0.9999999999999998,5.0,23259.58543616872
2.0,5.0,974.692907273662,-2.540234460909778,1.0,5.0,16709.021267548495
2.0,6.0,1800.846790384938,-3.733880469221508,1.6116662031813551,5.0,30871.659263741796
2.0,7.0,1315.6547687486338,-1.2753732943255802,1.0,5.0,22554.08174997658
2.0,8.0,1442.782264861214,-1.484985851458194,1.0,5.0,24733.410254763665
2.0,9.0,1316.2809915821888,-1.2753732943255802,1.0,5.0,22564.816998551807
2.0,10.0,1397.1944171962405,-1.484985851458194,1.0,5.0,23951.904294792694
2.0,11.0,2638.0540089012115,-3.0328991103985308,1.7895575389682012,5.0,45223.78300973506
2.0,12.0,982.4707803989604,-1.0566800132666596,1.0,5.0,16842.356235410753
2.0,13.0,1066.3389622949985,-1.1330394021309165,1.0,5.0,18280.096496485687
2.0,14.0,1966.259630616752,-2.4393029496653837,1.5505069090451924,5.0,33707.307953430034
2.0,15.0,2071.508275069192,-2.609198894740248,2.0458708070518843,5.0,35511.57042975758
2.0,16.0,1945.423110032379,-2.4391263077545147,1.5564039660451108,5.0,33350.11045769793
2.0,17.0,2641.502541592313,-3.0328722974448303,1.7885303864133146,5.0,45282.90071301108
2.0,18.0,985.4532637772712,-1.0566800132666596,1.0,5.0,16893.48452189608
2.0,19.0,1545.702083836469,-2.497753209282844,1.0,5.0,26497.750008625186
2.0,20.0,1261.1295221443595,-2.322360817683581,1.0,5.0,21619.36323676045
2.0,21.0,3184.984079655512,-3.992783555228706,1.7119065427759117,5.0,54599.72707980879
2.0,22.0,2770.345596621543,-2.7807485906688214,1.9666744077523264,5.0,47491.63879922645
2.0,23.0,3301.8089545074317,-3.0107727373595567,2.4542720630153134,5.0,56602.4392201274
2.0,24.0,3482.994519378646,-3.1165785993148982,2.465000319151681,5.0,59708.4774750625
2.0,25.0,3016.704855428496,-2.8709749912746703,2.0695798956726685,5.0,51714.94037877421
2.0,26.0,3332.8149717267606,-2.838133126664929,2.274232700541749,5.0,57133.970943887325
2.0,27.0,1794.7737427673997,-2.6465998703581386,1.0,5.0,30767.549876012567
2.0,28.0,2063.7220797472924,-2.3647813689727366,1.524474021630851,5.0,35378.092795667864
2.0,29.0,2333.2196091792653,-2.603434495656929,1.4638265931778087,5.0,39998.05044307312
2.0,30.0,2605.1595370261903,-2.597530615208625,2.03881026990919,5.0,44659.87777759183
2.0,31.0,2609.55513169272,-3.2936661825777334,2.2367386517913,5.0,44735.23082901805
2.0,32.0,2568.247662799636,-2.621670647904357,2.042764010850864,5.0,44027.1027908509
2.0,33.0,2583.095472771292,-3.293932290637666,2.2494310734542617,5.0,44281.636676079295
2.0,34.0,2855.10127002962,-2.6312752619762687,1.9377008927070705,5.0,48944.59320050778
2.0,35.0,2642.8417419098287,-3.166264212647562,1.0,5.0,45305.85843273992
2.0,36.0,2862.938222351195,-3.3385984663752613,2.126964097504779,5.0,49078.94095459191
2.0,37.0,2872.0929903264955,-3.2173747215441875,1.0000000000000002,5.0,49235.879834168496
2.0,38.0,3576.0827157480767,-2.9661847825258425,2.1875584755701407,5.0,61304.27512710988
2.0,39.0,3063.0767521296893,-2.8709945637829297,2.053348182627221,5.0,52509.8871793661
2.0,40.0,3305.695516652367,-3.014392471346525,2.452564728710003,5.0,56669.06599975487
2.0,41.0,2108.979078084518,-2.6531006902869043,1.0,5.0,36153.92705287744
2.0,42.0,1763.000971376555,-2.630912517242237,1.0000000000000002,5.0,30222.87379502666
2.0,43.0,2021.7456296951752,-2.5013072245530434,1.0,5.0,34658.49650906015
2.0,44.0,1764.6158300424536,-2.630912517242237,1.0,5.0,30250.55708644206
2.0,45.0,2814.966036747164,-2.522611532032895,1.3798713405138423,5.0,48256.560629951375
2.0,46.0,2038.523659703693,-2.799923469230549,1.0,5.0,34946.11988063474
2.0,47.0,2583.748283273092,-3.149299699756632,1.0000000000000004,5.0,44292.827713253006
2.0,48.0,2300.504926989984,-2.974469686018552,1.0000000000000002,5.0,39437.2273198283
2.0,49.0,3248.147174743077,-2.8589658464525245,1.7444711463034568,5.0,55682.52299559561
2.0,50.0,2787.252312540398,-3.2040494024141517,0.9999999999999998,5.0,47781.46821497827
3.0,1.0,569.2326718232907,-1.2099463879663883,1.0,5.0,9758.274374113556
3.0,2.0,1330.561895129273,-2.864785738730808,0.9999999999999996,5.0,22809.63248793039
3.0,3.0,284.61633591164536,-0.0539046089620536,0.0,0.0,4879.137187056778
3.0,4.0,1297.8817484655965,-2.864785738730808,0.9999999999999996,5.0,22249.401402267365
3.0,5.0,915.7655052960828,-3.0960394746409454,1.0,5.0,15698.837233647137
3.0,6.0,1742.0545787155784,-3.995495223289728,1.6326176972257955,5.0,29863.792777981344
3.0,7.0,1256.727366771054,-1.5586808099944898,1.0,5.0,21543.89771607521
3.0,8.0,1383.8548628836345,-1.7340460351210225,1.0,5.0,23723.2262208623
3.0,9.0,1257.3535896046092,-1.5586808099944898,1.0,5.0,21554.63296465045
3.0,10.0,1338.267015218661,-1.7340460351210225,1.0,5.0,22941.72026089133
3.0,11.0,2579.099503840247,-3.157824745959151,1.8075152765634344,5.0,44213.13435154709
3.0,12.0,923.5433784213808,-1.491029853939649,1.0,5.0,15832.172201509386
3.0,13.0,1007.4115603174192,-1.4854990627325952,1.0,5.0,17269.91246258433
3.0,14.0,1905.808969070667,-2.641223317830516,1.5688903335432365,5.0,32671.01089835429
3.0,15.0,2051.534504066916,-2.7375822192394264,1.5285153131202072,5.0,35169.162926861405
3.0,16.0,1885.0053334724207,-2.6406307151808197,1.5751543336862022,5.0,32314.377145241506
3.0,17.0,2582.5479649521194,-3.1577969189167825,1.8064408962007652,5.0,44272.25082775061
3.0,18.0,926.525861799692,-1.491029853939649,1.0,5.0,15883.300487994718
3.0,19.0,1486.7746818588898,-2.7704594972871144,0.9999999999999996,5.0,25487.565974723828
3.0,20.0,1202.2021201667806,-2.6918996824908508,1.0,5.0,20609.179202859093
3.0,21.0,3130.307138833784,-4.102714508336767,1.7248913177281222,5.0,53662.40809429344
3.0,22.0,2711.49103790497,-2.8907498215252416,1.9876627913484808,5.0,46482.70350694235
3.0,23.0,3239.6412430739188,-3.1388971522040605,2.484898744198097,5.0,55536.70702412432
3.0,24.0,3420.639841789196,-3.233242121638761,2.4941192891429957,5.0,58639.540144957646
3.0,25.0,2938.501666853396,-2.992609804263489,2.104203659516463,5.0,50374.31428891535
3.0,26.0,3270.806127192754,-2.9368295400347133,2.302006757516304,5.0,56070.96218044721
3.0,27.0,1735.8463407898207,-2.87054048327843,0.9999999999999996,5.0,29757.36584211121
3.0,28.0,2003.1102214718017,-2.555174968711923,1.5412817338877614,5.0,34339.03236808803
3.0,29.0,2272.2069680835,-2.769518914901676,1.4772415865913868,5.0,38952.11945286
3.0,30.0,2547.555359813527,-2.711469862302914,2.061801798264651,5.0,43672.37759680332
3.0,31.0,2547.7388543056377,-3.452292428445733,2.2681503673094263,5.0,43675.52321666808
3.0,32.0,2509.403217277823,-2.745106241186976,2.067228408491517,5.0,43018.34086761982
3.0,33.0,2521.3241387128974,-3.452094052305855,2.2814484763708918,5.0,43222.69952079252
3.0,34.0,2795.5434758448678,-2.735730408418016,1.9579651166791616,5.0,47923.602443054864
3.0,35.0,2583.9143399322493,-3.2937008584321044,1.0,5.0,44295.67439883856
3.0,36.0,2800.6366976004315,-3.481732710084334,2.1533823044922986,5.0,48010.9148160074
3.0,37.0,2813.165588348916,-3.3317634461108963,1.0,5.0,48225.69580026713
3.0,38.0,3513.8214400711427,-3.056625688437463,2.2117660929191603,5.0,60236.93897264816
3.0,39.0,2984.985797050909,-2.99246499008576,2.086935442928512,5.0,51171.1850923013
3.0,40.0,3243.522570543082,-3.142134120256181,2.483121011826338,5.0,55603.24406645284
3.0,41.0,2050.051676106939,-2.8237979515192446,1.0,5.0,35143.7430189761
3.0,42.0,1704.073569398976,-2.8591809681742357,1.0,5.0,29212.6897611253
3.0,43.0,1962.818227717596,-2.6799940255976704,0.9999999999999998,5.0,33648.31247515879
3.0,44.0,1705.6884280648746,-2.8591809681742357,0.9999999999999998,5.0,29240.373052540708
3.0,45.0,2756.043190963904,-2.625720299850659,1.387986037868358,5.0,47246.45470223835
3.0,46.0,1979.596257726114,-2.988388517253015,1.0,5.0,33935.93584673338
3.0,47.0,2524.820881295513,-3.285299226464588,1.0,5.0,43282.643679351655
3.0,48.0,2241.577525012405,-3.1331442214336027,1.0,5.0,38427.04328592694
3.0,49.0,3191.10955044855,-2.944543732737906,1.7587810807704365,5.0,54704.73515054657
3.0,50.0,2728.3249105628192,-3.321658288660627,0.9999999999999998,5.0,46771.2841810769
4.0,1.0,595.4799271371933,-0.4320430316482695,1.0,5.0,10208.227322351886
4.0,2.0,1356.8091504431754,-2.562077714277759,0.9999999999999998,5.0,23259.58543616872
4.0,3.0,1324.2648593102615,-1.650641459974753,0.9999999999999998,5.0,22701.68330246163
4.0,4.0,297.73996356859664,-0.056390144497973,0.0,0.0,5104.113661175943
4.0,5.0,942.0127606099852,-2.58872200348525,1.0,5.0,16148.79018188546
4.0,6.0,1768.2169029212484,-3.75718045330528,1.623110924002284,5.0,30312.289764364257
4.0,7.0,1282.9746220849563,-1.256186169420516,1.0,5.0,21993.85066431354
4.0,8.0,1410.1021181975366,-1.4678934848430387,1.0,5.0,24173.17916910063
4.0,9.0,1283.600844918512,-1.256186169420516,1.0,5.0,22004.58591288878
4.0,10.0,1364.5142705325636,-1.4678934848430387,1.0,5.0,23391.67320912966
4.0,11.0,2605.337183962337,-3.0241170415423704,1.799416708686366,5.0,44662.92315364006
4.0,12.0,949.7906337352834,-1.041852594160533,1.0,5.0,16282.125149747715
4.0,13.0,1033.6588156313217,-1.115031394440629,0.9999999999999998,5.0,17719.865410822655
4.0,14.0,1933.656895031162,-2.430954619051075,1.55980598406531,5.0,33148.40391481992
4.0,15.0,2038.9640317668109,-2.602513462082988,2.0626528396908617,5.0,34953.66911600247
4.0,16.0,1912.8206537966196,-2.430770810451105,1.5659050639265095,5.0,32791.21120794205
4.0,17.0,2608.785678534178,-3.0240895721459498,1.7983637583657774,5.0,44722.04020344304
4.0,18.0,952.7731171135944,-1.041852594160533,1.0,5.0,16333.253436233048
4.0,19.0,1513.0219371727924,-2.50342468852437,0.9999999999999998,5.0,25937.51892296216
4.0,20.0,1228.4493754806836,-2.338036007760726,1.0,5.0,21059.13215109743
4.0,21.0,3153.7107972837184,-3.9894618193194216,1.7190494763638895,5.0,54063.61366772089
4.0,22.0,2737.7012078112075,-2.7674547103135567,1.978202722103181,5.0,46932.02070533498
4.0,23.0,3269.12106832838,-2.9959044670458868,2.468798570318964,5.0,56042.07545705793
4.0,24.0,3450.310384099927,-3.101951784164722,2.4788695687083364,5.0,59148.1780131416
4.0,25.0,2984.147743740429,-2.856621783620134,2.081325036805741,5.0,51156.81846412164
4.0,26.0,3300.1403325804586,-2.8217086296761105,2.286847833706782,5.0,56573.83427280786
4.0,27.0,1762.0935961037228,-2.6476933867155443,0.9999999999999998,5.0,30207.31879034953
4.0,28.0,2031.1135665803488,-2.353888277413931,1.532907621269753,5.0,34819.08971280598
4.0,29.0,2300.5961992723683,-2.592448236802888,1.4704102074782817,5.0,39438.79198752632
4.0,30.0,2572.561227014418,-2.5835229075200896,2.052032462781201,5.0,44101.049605961445
4.0,31.0,2576.923465669262,-3.288543655494617,2.2524543319626598,5.0,44175.830840044495
4.0,32.0,2535.6079273554774,-2.6084624442423623,2.0561912380497254,5.0,43467.56446895104
4.0,33.0,2550.463812590461,-3.288815806652832,2.265473088515472,5.0,43722.23678726505
4.0,34.0,2822.439478477273,-2.61575601260844,1.948558959439792,5.0,48384.67677389611
4.0,35.0,2610.161595246152,-3.159200676330669,1.0000000000000002,5.0,44745.62734707688
4.0,36.0,2830.298550934747,-3.331400969499172,2.139998915011309,5.0,48519.40373030995
4.0,37.0,2839.412843662818,-3.2088148187145817,1.0,5.0,48675.648748505446
4.0,38.0,3543.407506187332,-2.949836740429729,2.198508410842443,5.0,60744.12867749712
4.0,39.0,3030.520153357145,-2.8566413267708293,2.064737379083624,5.0,51951.774057551054
4.0,40.0,3273.007685352894,-2.999518093438232,2.4670569771388084,5.0,56108.70317747818
4.0,41.0,2076.2989314208417,-2.6466826063726083,1.0,5.0,35593.69596721443
4.0,42.0,1730.3208247128784,-2.6323966527856357,1.0,5.0,29662.64270936363
4.0,43.0,1989.0654830314984,-2.4939872113341512,1.0,5.0,34098.26542339712
4.0,44.0,1731.935683378777,-2.6323966527856357,1.0,5.0,29690.326000779038
4.0,45.0,2782.28703734287,-2.506079177834104,1.38432919910653,5.0,47696.34921159205
4.0,46.0,2005.843513040016,-2.7979526840226745,1.0,5.0,34385.8887949717
4.0,47.0,2551.0681366094154,-3.1433775569367404,1.0,5.0,43732.59662758998
4.0,48.0,2267.8247803263075,-2.970152753494233,1.0,5.0,38876.99623416527
4.0,49.0,3215.8095936261343,-2.8436436851938987,1.7523394954690192,5.0,55128.1644621623
4.0,50.0,2754.5721658767216,-3.1958527724589234,1.0,5.0,47221.23712931523
5.0,1.0,2140.4082063088467,-2.6377821256520027,1.7628889230557792,5.0,36692.71210815166
5.0,2.0,1836.323469793679,-2.782886981520154,1.5993005608903432,5.0,31479.830910748777
5.0,3.0,1785.212168747206,-2.366080628248934,1.0,5.0,30603.63717852353
5.0,4.0,1803.744793911484,-2.7840689150469182,1.6100234600940753,5.0,30921.33932419687
5.0,5.0,302.59307085059453,-0.0573092936025001,0.0,0.0,5187.3097860101925
5.0,6.0,1182.6450622714997,-2.828908092591373,1.0,5.0,20273.91535322571
5.0,7.0,1727.0453191652596,-2.186821470397348,1.6403504446321755,5.0,29606.491185690164
5.0,8.0,1853.71313515206,-2.318251020076365,1.596690370068937,5.0,31777.9394597496
5.0,9.0,1727.6698610670178,-2.186830506823221,1.6401197233175409,5.0,29617.19761829173
5.0,10.0,1808.239512342044,-2.3176952216387887,1.6116449679162947,5.0,30998.39164014933
5.0,11.0,2043.432625505393,-2.4962981200354912,1.0000000000000002,5.0,35030.27358009245
5.0,12.0,1410.7379431722277,-1.999973494806443,1.0,5.0,24184.079025809617
5.0,13.0,1494.6061250682658,-2.020509889489941,1.0,5.0,25621.81928688456
5.0,14.0,2399.2292296849387,-2.882465633763976,1.9139128476574665,5.0,41129.64393745609
5.0,15.0,2545.42815126816,-2.975430339084145,1.8615712441396672,5.0,43635.91116459703
5.0,16.0,2378.402913141942,-2.8825470297184426,1.9218973996914697,5.0,40772.62136814758
5.0,17.0,2046.884333151796,-2.4962981200354912,1.0,5.0,35089.44571117365
5.0,18.0,1413.7204265505386,-1.999973494806443,1.0,5.0,24235.207312294948
5.0,19.0,1973.9692466097367,-2.99470055687514,1.0,5.0,33839.47279902406
5.0,20.0,1689.3966849176277,-2.849625281406277,1.0,5.0,28961.08602715933
5.0,21.0,3652.629220329489,-4.258753320328686,2.0519650602474364,5.0,62616.50091993409
5.0,22.0,3205.9498696562923,-3.139837813459996,1.6844683049735112,5.0,54959.1406226793
5.0,23.0,3734.5142250451,-3.4297092666196005,2.1592053864950373,5.0,64020.24385791599
5.0,24.0,3915.171561530256,-3.5265729207005,2.1816738405268232,5.0,67117.22676909009
5.0,25.0,3449.0646470609604,-3.228563883916271,1.794146554106263,5.0,59126.82252104504
5.0,26.0,3764.7384454484936,-3.2260755560413026,2.0027923662397087,5.0,64538.3733505456
5.0,27.0,2223.040905540667,-3.1199481378643767,1.0,5.0,38109.27266641144
5.0,28.0,2496.813233457932,-2.823374596865252,1.87828756001142,5.0,42802.51257356454
5.0,29.0,2766.745038081628,-3.0256236620742825,1.7928333043067122,5.0,47429.91493854219
5.0,30.0,3060.61575266972,-2.912281147828986,1.716884606791493,5.0,52467.6986171952
5.0,31.0,3036.256090556604,-3.711279447403911,2.595545089966972,5.0,52050.104409541775
5.0,32.0,3003.6612723968237,-2.9967150181631115,1.7304468530876735,5.0,51491.33609823125
5.0,33.0,3009.8021770770665,-3.7112971498521903,2.6095782504008644,5.0,51596.60874989257
5.0,34.0,3290.023550414333,-3.013298310415618,1.6670099534634302,5.0,56400.40372138856
5.0,35.0,3071.108904683096,-3.573339598997163,1.0,5.0,52647.58122313878
5.0,36.0,3289.77050324572,-3.754701008544463,2.4724490663699945,5.0,56396.06576992662
5.0,37.0,3300.360153099763,-3.620481897726015,1.0000000000000002,5.0,56577.60262456737
5.0,38.0,4007.915596436853,-3.3411540883801343,1.9418923669777028,5.0,68707.12451034604
5.0,39.0,3495.4067320124814,-3.228476425010829,1.783622806914189,5.0,59921.258263071104
5.0,40.0,3738.398068796936,-3.432880498962573,2.1580016335677947,5.0,64086.82403651889
5.0,41.0,2527.309377534388,-2.8881045032778543,1.6375317603392494,5.0,43325.303614875214
5.0,42.0,2191.268134149823,-3.106648018133122,1.0,5.0,37564.596585425534
5.0,43.0,2450.012792468443,-3.0084536768356025,1.0,5.0,42000.21929945902
5.0,44.0,2192.882992815721,-3.106648018133122,1.0,5.0,37592.27987684093
5.0,45.0,3241.2817757383264,-2.886988100018061,1.4973718350346608,5.0,55564.830441228456
5.0,46.0,2466.790822476961,-3.251097333778137,1.0,5.0,42287.84267103361
5.0,47.0,3323.330388626442,-3.25571496370992,1.816468755837811,5.0,56971.378090739
5.0,48.0,2728.772089763252,-3.4026988079783047,1.0,5.0,46778.950110227175
5.0,49.0,3766.7370967144216,-3.065433607572142,1.4281063831142096,5.0,64572.6359436758
5.0,50.0,3215.5194753136657,-3.6082304156131633,1.0,5.0,55123.19100537712
6.0,1.0,1301.9316613272224,-1.0383703067724093,1.0,5.0,22318.82847989524
6.0,2.0,968.0798296917192,-0.7543652591259101,1.0,5.0,16595.654223286612
6.0,3.0,2058.8378693371105,-2.275068529086455,1.789234766987198,5.0,35294.363474350466
6.0,4.0,935.3996830280424,-0.7543652591259101,1.0,5.0,16035.423137623586
6.0,5.0,616.2676934109456,-1.0810391053726185,1.0,5.0,10564.589029901928
6.0,6.0,308.1338467054728,-0.0583586829667716,0.0,0.0,5282.294514950963
6.0,7.0,1991.8330944703112,-2.0886188302468804,2.095827111050602,5.0,34145.71019091962
6.0,8.0,2118.9713835475022,-2.238345551727657,2.030116396633057,5.0,36325.22371795718
6.0,9.0,1992.4592148017343,-2.088617287334008,2.095482883220383,5.0,34156.443682315454
6.0,10.0,2073.3908622232966,-2.238444146064668,2.052753974571504,5.0,35543.843352399366
6.0,11.0,2313.3981119049563,-2.7135875474028754,1.0,5.0,39658.2533469421
6.0,12.0,1664.385129132468,-1.7947405439634343,1.6508159987913231,5.0,28532.316499413733
6.0,13.0,1748.6816345924544,-1.870232800579196,1.6196233422457174,5.0,29977.39945015636
6.0,14.0,1527.686161824436,-1.3438071176965078,1.0,5.0,26188.905631276048
6.0,15.0,1673.9430476202708,-1.5280617963868626,1.0,5.0,28696.16653063321
6.0,16.0,1506.8351542648645,-1.3438071176965078,1.0000000000000002,5.0,25831.45978739767
6.0,17.0,2316.84981955136,-2.7135875474028754,1.0,5.0,39717.4254780233
6.0,18.0,1667.3695085039665,-1.7948065119066745,1.6496529769726886,5.0,28583.477288639428
6.0,19.0,2244.1827264713256,-2.1655801390871474,1.0,5.0,38471.70388236558
6.0,20.0,1959.610164779217,-1.8415727933010348,1.0,5.0,33593.31711050086
6.0,21.0,2926.587578333453,-3.3549540085708385,1.0000000000000004,5.0,50170.07277143063
6.0,22.0,2334.7149585616994,-1.8884234409737573,1.0000000000000004,5.0,40023.68500391485
6.0,23.0,2864.725568250071,-2.336767922406799,1.7446373314412194,5.0,49109.58117000122
6.0,24.0,3045.7799160647555,-2.465653897372165,1.7986406494700873,5.0,52213.36998968152
6.0,25.0,2592.5580066238176,-2.0251732759197383,1.2074318038430865,5.0,44443.85154212259
6.0,26.0,2894.101392897282,-2.1409946995136737,1.5447771786104567,5.0,49613.16673538198
6.0,27.0,2478.592930899595,-1.751072972568405,1.0,5.0,42490.16452970734
6.0,28.0,1625.338298527406,-1.270247808881165,1.0,5.0,27862.94226046982
6.0,29.0,1895.350065044114,-1.650706778916347,1.0,5.0,32491.71540075624
6.0,30.0,2189.3586957789653,-1.5396868880614458,1.0,5.0,37531.86335621083
6.0,31.0,2168.1302874306925,-2.6079377478867443,1.987628476504576,5.0,37167.94778452616
6.0,32.0,2132.373009298284,-1.6499619273737858,1.0000000000000002,5.0,36554.96587368487
6.0,33.0,2141.6863148335133,-2.608372334425776,1.9998130555199616,5.0,36714.62254000309
6.0,34.0,2418.852792809472,-1.7189818714324538,1.0000000000000002,5.0,41466.047876733806
6.0,35.0,3355.171771081912,-2.56967463388954,0.9999999999999996,5.0,57517.2303614042
6.0,36.0,2421.7566244705995,-2.6786407588286543,1.884293127615773,5.0,41515.82784806742
6.0,37.0,3426.835871321918,-3.0000441272266243,1.4457413876039753,5.0,58745.75779409003
6.0,38.0,3137.371499355172,-2.306371952235076,1.5024480997752268,5.0,53783.51141751723
6.0,39.0,2638.8131764482537,-2.0253301059019204,1.203821075494696,5.0,45236.79731054149
6.0,40.0,2868.607027192541,-2.3416258832489416,1.7436280819851435,5.0,49176.120466157845
6.0,41.0,2801.892244289837,-2.706481203571926,1.7741982045132376,5.0,48032.43847354007
6.0,42.0,2475.331000548639,-1.62911111961229,1.0,5.0,42434.24572369096
6.0,43.0,2734.075658867259,-1.72953624687616,1.0,5.0,46869.86843772444
6.0,44.0,2476.945859214537,-1.62911111961229,1.0,5.0,42461.92901510636
6.0,45.0,3521.3137900107445,-2.066553801391727,1.0,5.0,60365.37925732705
6.0,46.0,2750.8536888757767,-1.945395787856705,0.9999999999999998,5.0,47157.49180929904
6.0,47.0,3296.0783124451755,-2.509429172820616,1.0,5.0,56504.199641917294
6.0,48.0,3012.834956162068,-2.23873319934044,1.0,5.0,51648.5992484926
6.0,49.0,4046.8867879335608,-2.389406369675114,1.0,5.0,69375.20207886104
6.0,50.0,3499.582341712482,-2.656661736402598,0.9999999999999996,5.0,59992.84014364255
7.0,1.0,1875.1267393432504,-2.59748205875952,1.5885078541263362,5.0,32145.029817312858
7.0,2.0,1595.3844578184032,-3.003525419568727,1.0,5.0,27349.44784831548
7.0,3.0,1512.024365108258,-2.1336671608884847,1.0,5.0,25920.417687570138
7.0,4.0,1562.7043111547266,-3.003525419568727,0.9999999999999998,5.0,26789.216762652457
7.0,5.0,1180.5880679852132,-3.061073172138973,1.0,5.0,20238.652594032224
7.0,6.0,1982.9204099673188,-4.202435178929549,2.090975837016872,5.0,33992.92131372547
7.0,7.0,213.76865062099392,-0.0404864867758248,0.0,0.0,3664.605439217039
7.0,8.0,473.1251489069609,-0.7907231145137926,1.0,5.0,8110.716838405045
7.0,9.0,1440.3671902112974,-1.9092317663453364,1.762315310065817,5.0,24692.00897505081
7.0,10.0,427.5373012419879,-0.7907231145137926,1.0,5.0,7329.210878434078
