origin_zone,destination_zone,distance,logsum,path_size_sum,iterations,time
1.0,24.0,3146.614013674432,-5.0043533693141935,2.2810795384008715,5.0,53941.95452013311
1.0,25.0,2693.7369401592146,-4.763325988303949,1.7988118682390395,5.0,46178.34754558653
1.0,26.0,2995.4878033204964,-4.576574790680151,2.0603114576565376,5.0,51351.21948549423
1.0,27.0,1446.3666845699177,-5.332999130576951,1.0000000000000002,5.0,24794.857449770017
1.0,28.0,1728.803257838808,-3.3125478949633385,1.0,5.0,29636.627277236705
1.0,29.0,1997.6253466469173,-4.383990671858786,1.547851399109495,5.0,34245.00594251859
1.0,30.0,2281.3472770890594,-4.108740633221771,1.7223786169022268,5.0,39108.810464383874
1.0,31.0,2269.320010581575,-4.598522219394564,1.471385809463928,5.0,38902.62875282701
1.0,32.0,2233.3872031871483,-4.164404461390609,1.7181689865125578,5.0,38286.63776892254
1.0,33.0,2242.875865687053,-4.599128581731921,1.4769342540891943,5.0,38449.30055463519
1.0,34.0,2519.564144065361,-4.247200302627384,1.6363472470756817,5.0,43192.528183977614
1.0,35.0,2294.4346837123467,-6.095077627448483,1.0000000000000002,5.0,39333.16600649738
1.0,36.0,2522.976729496834,-4.71628703182791,1.4240793147978823,5.0,43251.02964851716
1.0,37.0,2523.685932129013,-6.089764751827324,1.0,5.0,43263.18740792594
1.0,38.0,3238.6894924300736,-4.797678867022214,1.9805349621112096,5.0,55520.39129880127
1.0,39.0,2740.0639913139257,-4.76278755424435,1.7852303899392852,5.0,46972.525565381584
1.0,40.0,2969.688364244097,-4.814721294429448,2.256804326181745,5.0,50908.94338704167
1.0,41.0,1760.572019887036,-5.067363852610447,1.0000000000000002,5.0,30181.2346266349
1.0,42.0,1414.5939131790733,-5.31046937909604,1.0000000000000004,5.0,24250.181368784117
1.0,43.0,1673.338571497693,-4.884830900552594,1.0,5.0,28685.804082817594
1.0,44.0,1416.2087718449718,-5.31046937909604,1.0,5.0,24277.86466019952
1.0,45.0,2466.428242624652,-4.699517367230788,1.4334744099468453,5.0,42281.62701642261
1.0,46.0,1690.1166015062108,-5.565221118581588,1.0000000000000002,5.0,28973.427454392186
1.0,47.0,2235.34122507561,-6.13806103592094,1.0000000000000002,5.0,38320.13528701045
1.0,48.0,1952.0978687925024,-5.8464748223660745,1.0000000000000002,5.0,33464.534893585755
1.0,49.0,2935.00761089476,-5.2102767446978,1.8379543390190447,5.0,50314.4161867673
1.0,50.0,2438.8452543429166,-6.090596397389966,1.0,5.0,41808.77578873572
2.0,1.0,628.1600738008701,-0.794267197594569,1.0,5.0,10768.458408014916
2.0,2.0,314.08003690043506,-0.0594848553498387,0.0,0.0,5384.229204007458
2.0,3.0,1356.9450059739388,-2.80040359176935,1.0,5.0,23261.914388124667
2.0,4.0,1356.8091504431752,-3.758667047223488,0.9999999999999998,5.0,23259.58543616872
2.0,5.0,974.692907273662,-3.0716433534014422,1.0,5.0,16709.021267548495
2.0,6.0,1804.6402374058248,-5.2019179122014565,1.6116662031813551,5.0,30936.689784099846
2.0,7.0,1315.6547687486336,-2.438035833860781,1.0,5.0,22554.081749976576
2.0,8.0,1442.782264861214,-2.886605007907974,1.0,5.0,24733.410254763665
2.0,9.0,1316.2809915821888,-2.438035833860781,1.0,5.0,22564.816998551807
2.0,10.0,1397.1944171962405,-2.886605007907974,1.0,5.0,23951.904294792694
2.0,11.0,2635.4614545504064,-5.496164144875159,1.7895575389682012,5.0,45179.33922086411
2.0,12.0,982.4707803989604,-2.1213702439620614,1.0,5.0,16842.356235410753
2.0,13.0,1066.3389622949985,-2.2058247333342047,1.0,5.0,18280.096496485687
2.0,14.0,1966.5529703881723,-3.975035018810613,1.5505069090451924,5.0,33712.336635225816
2.0,15.0,2086.0408607730988,-4.503038369251383,2.0458708070518843,5.0,35760.70047039598
2.0,16.0,1945.7163721084091,-3.97483975937954,1.5564039660451108,5.0,33355.13780757273
2.0,17.0,2638.9101711144267,-5.496125572778558,1.7885303864133146,5.0,45238.46007624732
2.0,18.0,985.4532637772712,-2.1213702439620614,1.0,5.0,16893.48452189608
2.0,19.0,1545.702083836469,-4.72126794905466,1.0,5.0,26497.750008625186
2.0,20.0,1261.1295221443602,-4.2534959034342,1.0,5.0,21619.363236760462
2.0,21.0,3270.7055333513435,-7.141354904677928,1.7119065427759117,5.0,56069.237714594456
2.0,22.0,2769.676404090118,-4.808376573053843,1.9666744077523264,5.0,47480.16692725916
2.0,23.0,3300.28892365139,-5.158865790589903,2.4542720630153134,5.0,56576.381548309546
2.0,24.0,3481.933639964373,-5.34887884881359,2.465000319151681,5.0,59690.29097081783
2.0,25.0,3015.9680797613464,-5.10268174640063,2.0695798956726685,5.0,51702.30993876594
2.0,26.0,3332.39924518258,-4.924493158763807,2.274232700541749,5.0,57126.84420312994
2.0,27.0,1794.7737427673994,-5.0645877131934105,1.0,5.0,30767.54987601256
2.0,28.0,2063.9808170833,-3.763352112141317,1.524474021630851,5.0,35382.528292856565
2.0,29.0,2333.456515124132,-4.341331806346084,1.4638265931778087,5.0,40002.11168784226
2.0,30.0,2614.730595612229,-4.452159123015661,2.03881026990919,5.0,44823.95306763822
2.0,31.0,2608.4199580669165,-5.079847130267526,2.2367386517913,5.0,44715.77070971856
2.0,32.0,2567.5862210962314,-4.468712417187662,2.042764010850864,5.0,44015.76379022111
2.0,33.0,2581.958140139301,-5.080365121851312,2.2494310734542617,5.0,44262.13954524516
2.0,34.0,2854.4906172941464,-4.598080548865787,1.9377008927070705,5.0,48934.12486789965
2.0,35.0,2642.8417419098287,-6.090137680560583,1.0,5.0,45305.85843273992
2.0,36.0,2861.9404840616385,-5.206083581997468,2.126964097504779,5.0,49061.83686962809
2.0,37.0,2872.0929903264955,-6.134975890770685,1.0000000000000002,5.0,49235.879834168496
2.0,38.0,3575.688692505425,-5.141964350547822,2.1875584755701407,5.0,61297.52044295013
2.0,39.0,3062.3434841160188,-5.102682997599487,2.053348182627221,5.0,52497.31687056032
2.0,40.0,3304.179491303219,-5.1651457963014735,2.452564728710003,5.0,56643.07699376946
2.0,41.0,2108.979078084518,-5.031141007098757,1.0,5.0,36153.92705287744
2.0,42.0,1763.0009713765548,-5.029742755816898,1.0000000000000002,5.0,30222.87379502665
2.0,43.0,2021.745629695175,-4.840966384506008,1.0,5.0,34658.49650906015
2.0,44.0,1764.6158300424534,-5.029742755816898,1.0,5.0,30250.55708644205
2.0,45.0,2814.838671367971,-4.911829944250848,1.3798713405138423,5.0,48254.37722345094
2.0,46.0,2038.523659703693,-5.393705073611278,1.0,5.0,34946.11988063474
2.0,47.0,2583.748283273092,-6.095063669913431,1.0000000000000004,5.0,44292.827713253
2.0,48.0,2300.504926989984,-5.750327155314662,1.0000000000000002,5.0,39437.2273198283
2.0,49.0,3275.1543724117914,-5.432602291463978,1.7444711463034568,5.0,56145.50352705928
2.0,50.0,2787.252312540399,-6.123603945433377,0.9999999999999998,5.0,47781.46821497828
3.0,1.0,569.2326718232908,-1.5039038035882195,1.0,5.0,9758.274374113556
3.0,2.0,1330.5618951292731,-4.060761710210983,0.9999999999999996,5.0,22809.632487930397
3.0,3.0,284.6163359116454,-0.0539046089620536,0.0,0.0,4879.137187056778
3.0,4.0,1297.8817484655965,-4.060761710210983,0.9999999999999996,5.0,22249.401402267365
3.0,5.0,915.7655052960828,-3.590838003197001,1.0,5.0,15698.837233647131
3.0,6.0,1745.9308681686189,-5.445472737724831,1.6326176972257955,5.0,29930.24345431918
3.0,7.0,1256.727366771054,-2.7098531270825337,1.0,5.0,21543.89771607521
3.0,8.0,1383.8548628836345,-3.129533741307536,1.0,5.0,23723.2262208623
3.0,9.0,1257.3535896046092,-2.7098531270825337,1.0,5.0,21554.63296465045
3.0,10.0,1338.267015218661,-3.129533741307536,1.0,5.0,22941.72026089133
3.0,11.0,2576.4601477043702,-5.61643956024064,1.8075152765634344,5.0,44167.88824636063
3.0,12.0,923.543378421381,-2.5609066580630824,1.0,5.0,15832.17220150939
3.0,13.0,1007.4115603174192,-2.552070829024053,1.0,5.0,17269.912462584325
3.0,14.0,1906.122405134332,-4.161757853878481,1.5688903335432365,5.0,32676.384088017126
3.0,15.0,2051.831346754213,-4.422944810307267,1.5285153131202072,5.0,35174.251658643654
3.0,16.0,1885.318693979757,-4.161101204362612,1.5751543336862022,5.0,32319.749039652976
3.0,17.0,2579.9088015635225,-5.61639948568546,1.8064408962007652,5.0,44227.00802680325
3.0,18.0,926.525861799692,-2.5609066580630824,1.0,5.0,15883.300487994722
3.0,19.0,1486.77468185889,-5.021076438539135,0.9999999999999996,5.0,25487.56597472383
3.0,20.0,1202.2021201667806,-4.6597589548870655,1.0,5.0,20609.179202859093
3.0,21.0,3216.967457384774,-7.24200509998822,1.7248913177281222,5.0,55148.01355516756
3.0,22.0,2710.827445092094,-4.901318523831589,1.9876627913484808,5.0,46471.32763015018
3.0,23.0,3236.7860419640456,-5.302490716272624,2.484898744198097,5.0,55487.76071938364
3.0,24.0,3418.127713462194,-5.476218654587564,2.4941192891429957,5.0,58596.47508792333
3.0,25.0,2955.58850490435,-5.145561411514107,2.104203659516463,5.0,50667.231512646
3.0,26.0,3269.7688072033725,-5.0155664125256845,2.302006757516304,5.0,56053.17955205781
3.0,27.0,1735.8463407898207,-5.309830793697955,0.9999999999999996,5.0,29757.36584211121
3.0,28.0,2003.385252032599,-3.932641468641949,1.5412817338877614,5.0,34343.7471777017
3.0,29.0,2272.4555309117804,-4.492151065122728,1.4772415865913868,5.0,38956.38052991624
3.0,30.0,2556.5465062934622,-4.523555862135219,2.061801798264651,5.0,43826.51153645935
3.0,31.0,2544.486866813128,-5.295427476938317,2.2681503673094263,5.0,43619.77485965361
3.0,32.0,2508.751684873649,-4.573288231944794,2.067228408491517,5.0,43007.17174069113
3.0,33.0,2518.0747242135503,-5.295686874306621,2.2814484763708918,5.0,43166.99527223229
3.0,34.0,2794.8641983977686,-4.654534611130141,1.9579651166791616,5.0,47911.957686818896
3.0,35.0,2583.914339932249,-6.2239653717558445,1.0,5.0,44295.67439883855
3.0,36.0,2797.6791398792484,-5.39455541876411,2.1533823044922986,5.0,47960.2138265014
3.0,37.0,2813.165588348916,-6.251683540227544,1.0,5.0,48225.69580026713
3.0,38.0,3512.80840031104,-5.223621393741545,2.2117660929191603,5.0,60219.57257676068
3.0,39.0,3002.054305963853,-5.144643676517746,2.086935442928512,5.0,51463.78810223749
3.0,40.0,3240.674038445417,-5.30825756846075,2.483121011826338,5.0,55554.41208763572
3.0,41.0,2050.0516761069384,-5.208297511694907,1.0,5.0,35143.74301897609
3.0,42.0,1704.073569398976,-5.279853003272624,1.0,5.0,29212.6897611253
3.0,43.0,1962.8182277175963,-5.028039065271479,0.9999999999999998,5.0,33648.3124751588
3.0,44.0,1705.6884280648746,-5.279853003272624,0.9999999999999998,5.0,29240.373052540708
3.0,45.0,2755.913629165969,-5.006466112550467,1.387986037868358,5.0,47244.23364284517
3.0,46.0,1979.596257726114,-5.598883749718714,1.0,5.0,33935.93584673338
3.0,47.0,2524.820881295513,-6.240532392987059,1.0,5.0,43282.643679351655
3.0,48.0,2241.577525012405,-5.921655843099316,1.0,5.0,38427.04328592694
3.0,49.0,3218.4445358230464,-5.505819080765543,1.7587810807704365,5.0,55173.33489982365
3.0,50.0,2728.3249105628192,-6.244536369693492,0.9999999999999998,5.0,46771.2841810769
4.0,1.0,595.4799271371933,-0.7432464414179043,1.0,5.0,10208.227322351886
4.0,2.0,1356.8091504431754,-3.7638402860200175,0.9999999999999998,5.0,23259.58543616872
4.0,3.0,1324.2648593102615,-2.7797019633182325,0.9999999999999998,5.0,22701.683302461628
4.0,4.0,297.73996356859664,-0.056390144497973,0.0,0.0,5104.113661175943
4.0,5.0,942.0127606099852,-3.0998714463823958,1.0,5.0,16148.790181885455
4.0,6.0,1772.063170249281,-5.215432375217758,1.623110924002284,5.0,30378.22577570196
4.0,7.0,1282.9746220849563,-2.4122120823833653,1.0,5.0,21993.85066431354
4.0,8.0,1410.1021181975366,-2.8658287774573266,1.0,5.0,24173.17916910063
4.0,9.0,1283.600844918512,-2.4122120823833653,1.0,5.0,22004.58591288878
4.0,10.0,1364.5142705325636,-2.8658287774573266,1.0,5.0,23391.67320912966
4.0,11.0,2602.720165138884,-5.484608586948463,1.799416708686366,5.0,44618.059973809446
4.0,12.0,949.7906337352836,-2.1086778154402026,1.0,5.0,16282.12514974772
4.0,13.0,1033.658815631322,-2.183946788423388,0.9999999999999998,5.0,17719.86541082266
4.0,14.0,1933.957779705178,-3.9569330244516663,1.55980598406531,5.0,33153.561937803046
4.0,15.0,2053.7310570573445,-4.490496852209112,2.0626528396908617,5.0,35206.81812098304
4.0,16.0,1913.1214539613943,-3.956729725189685,1.5659050639265095,5.0,32796.36778219533
4.0,17.0,2606.168848852302,-5.484569096693691,1.7983637583657774,5.0,44677.18026603946
4.0,18.0,952.7731171135946,-2.1086778154402026,1.0,5.0,16333.253436233052
4.0,19.0,1513.0219371727924,-4.741350459236829,0.9999999999999998,5.0,25937.51892296216
4.0,20.0,1228.4493754806836,-4.288574281430043,1.0,5.0,21059.13215109743
4.0,21.0,3240.189537924678,-7.1347372092645625,1.7190494763638895,5.0,55546.10636442305
4.0,22.0,2737.033974411061,-4.7855739799784125,1.978202722103181,5.0,46920.58241847534
4.0,23.0,3267.584638038808,-5.133135710776483,2.468798570318964,5.0,56015.73665209385
4.0,24.0,3449.2383519866016,-5.323723947278586,2.4788695687083364,5.0,59129.80031977032
4.0,25.0,2983.433760325513,-5.07915359667134,2.081325036805741,5.0,51144.578748437365
4.0,26.0,3299.721678871313,-4.896628387119805,2.286847833706782,5.0,56566.65735207965
4.0,27.0,1762.093596103723,-5.077036541970597,0.9999999999999998,5.0,30207.318790349535
4.0,28.0,2031.378618849959,-3.7395352478111663,1.532907621269753,5.0,34823.6334659993
4.0,29.0,2300.8385519360245,-4.3205237199144175,1.4704102074782817,5.0,39442.94660461756
4.0,30.0,2582.222567482458,-4.426226662260001,2.052032462781201,5.0,44266.672585413566
4.0,31.0,2575.766653258749,-5.0634147603329325,2.2524543319626598,5.0,44155.99977014999
4.0,32.0,2534.95044078881,-4.444998354165697,2.0561912380497254,5.0,43456.29327066532
4.0,33.0,2549.304778514428,-5.06394524991952,2.265473088515472,5.0,43702.3676316759
4.0,34.0,2821.8298825699403,-4.571307610188731,1.948558959439792,5.0,48374.22655834184
4.0,35.0,2610.161595246152,-6.086440843718057,1.0000000000000002,5.0,44745.62734707688
4.0,36.0,2829.283380165079,-5.187293249642147,2.139998915011309,5.0,48502.00080282993
4.0,37.0,2839.412843662818,-6.127563853418122,1.0,5.0,48675.648748505446
4.0,38.0,3543.01079899128,-5.11418554158533,2.198508410842443,5.0,60737.327982707655
4.0,39.0,3029.809745518036,-5.079154413018211,2.064737379083624,5.0,51939.59563745204
4.0,40.0,3271.4753482125097,-5.13940636500658,2.4670569771388084,5.0,56082.434540785885
4.0,41.0,2076.2989314208417,-5.028053814124182,1.0,5.0,35593.69596721443
4.0,42.0,1730.3208247128784,-5.042867540856919,1.0,5.0,29662.64270936363
4.0,43.0,1989.0654830314984,-4.838013216675577,1.0,5.0,34098.26542339711
4.0,44.0,1731.935683378777,-5.042867540856919,1.0,5.0,29690.326000779038
4.0,45.0,2782.1584717160827,-4.890512192150603,1.38432919910653,5.0,47694.14522941856
4.0,46.0,2005.843513040016,-5.400653113934176,1.0,5.0,34385.8887949717
4.0,47.0,2551.0681366094154,-6.094185423618393,1.0,5.0,43732.59662758998
4.0,48.0,2267.8247803263075,-5.75276169014758,1.0,5.0,38876.99623416527
4.0,49.0,3243.1668290996927,-5.410999010877009,1.7523394954690192,5.0,55597.145641709016
4.0,50.0,2754.5721658767216,-6.117102907754015,1.0,5.0,47221.23712931523
5.0,1.0,2145.3601840110023,-4.393908017925691,1.7628889230557792,5.0,36777.60315447432
5.0,2.0,1829.3153518182364,-4.3361132289804845,1.5993005608903432,5.0,31359.69174545548
5.0,3.0,1785.212168747206,-4.524823653345313,1.0,5.0,30603.63717852353
5.0,4.0,1796.6989431804825,-4.338821689442487,1.6100234600940753,5.0,30800.55331166541
5.0,5.0,302.59307085059453,-0.0573092936025001,0.0,0.0,5187.3097860101925
5.0,6.0,1182.6450622715,-4.019459063614959,1.0,5.0,20273.915353225715
5.0,7.0,1729.6150868641298,-4.553959044565623,1.6403504446321755,5.0,29650.544346242223
5.0,8.0,1856.0596489372829,-4.803012128922009,1.596690370068937,5.0,31818.16541035342
5.0,9.0,1730.2396480020493,-4.553984624848869,1.6401197233175409,5.0,29661.25110860656
5.0,10.0,1810.5858861830104,-4.801426945703476,1.6116449679162947,5.0,31038.615191708745
5.0,11.0,2043.432625505393,-5.145776205869225,1.0000000000000002,5.0,35030.27358009245
5.0,12.0,1410.7379431722277,-4.31212974214852,1.0,5.0,24184.079025809617
5.0,13.0,1494.6061250682658,-4.254500867227762,1.0,5.0,25621.81928688456
5.0,14.0,2394.081889840644,-4.86820632512656,1.9139128476574665,5.0,41041.40382583961
5.0,15.0,2540.543149184429,-5.0902413996156834,1.8615712441396672,5.0,43552.16827173308
5.0,16.0,2373.2548309857857,-4.868783304758269,1.9218973996914697,5.0,40684.3685311849
5.0,17.0,2046.884333151796,-5.145776205869225,1.0,5.0,35089.44571117365
5.0,18.0,1413.7204265505386,-4.31212974214852,1.0,5.0,24235.207312294948
5.0,19.0,1973.9692466097367,-5.936349960494811,1.0,5.0,33839.47279902406
5.0,20.0,1689.3966849176277,-5.640629265610894,1.0,5.0,28961.08602715933
5.0,21.0,3727.003087094517,-7.540918204101247,2.0519650602474364,5.0,63891.48149304886
5.0,22.0,3202.021865353138,-5.330583264492615,1.6844683049735112,5.0,54891.80340605379
5.0,23.0,3730.072940349448,-5.745502136180314,2.1592053864950373,5.0,63944.10754884769
5.0,24.0,3910.1417154986766,-5.912137373507456,2.1816738405268232,5.0,67031.00083712017
5.0,25.0,3450.321022302752,-5.57221061200806,1.794146554106263,5.0,59148.36038233289
5.0,26.0,3760.979194711838,-5.503211549667045,2.0027923662397087,5.0,64473.92905220294
5.0,27.0,2223.040905540667,-6.178629551046532,1.0,5.0,38109.27266641144
5.0,28.0,2491.788825514429,-4.694444837952457,1.87828756001142,5.0,42716.37986596165
5.0,29.0,2762.2155350189523,-5.169556926049724,1.7928333043067122,5.0,47352.266314610606
5.0,30.0,3056.4735426398597,-4.95762686162252,1.716884606791493,5.0,52396.68930239759
5.0,31.0,3031.8313698136108,-5.901248956387764,2.595545089966972,5.0,51974.25205394762
5.0,32.0,2999.4391296607973,-5.02266341859752,1.7304468530876735,5.0,51418.956508470816
5.0,33.0,3005.376424810844,-5.901342892625799,2.6095782504008644,5.0,51520.73871104304
5.0,34.0,3286.1413945614595,-5.129344041659442,1.6670099534634302,5.0,56333.85247819645
5.0,35.0,3071.108904683096,-6.979110341528178,1.0,5.0,52647.58122313879
5.0,36.0,3285.7184082508834,-6.009173840871645,2.4724490663699945,5.0,56326.60128430086
5.0,37.0,3300.360153099763,-7.011266005581411,1.0000000000000002,5.0,56577.60262456737
5.0,38.0,4004.3804842951113,-5.703801468530514,1.9418923669777028,5.0,68646.5225879162
5.0,39.0,3496.653920566295,-5.571716097182431,1.783622806914189,5.0,59942.638638279335
5.0,40.0,3733.965098634978,-5.751386101613151,2.1580016335677947,5.0,64010.83026231391
5.0,41.0,2526.6927484299217,-5.748772040618721,1.6375317603392494,5.0,43314.73283022723
5.0,42.0,2191.2681341498223,-6.153254653383678,1.0,5.0,37564.59658542553
5.0,43.0,2450.0127924684425,-5.976521282475588,1.0,5.0,42000.219299459015
5.0,44.0,2192.8829928157206,-6.153254653383678,1.0,5.0,37592.27987684093
5.0,45.0,3240.8033977310743,-5.7418812097280565,1.4973718350346608,5.0,55556.62967538985
5.0,46.0,2466.790822476961,-6.425645930860532,1.0,5.0,42287.84267103361
5.0,47.0,3373.6866677114767,-6.394713216273766,1.816468755837811,5.0,57834.628589339605
5.0,48.0,2728.772089763252,-6.705885716410925,1.0,5.0,46778.950110227175
5.0,49.0,3766.331167722072,-5.98862437517074,1.4281063831142096,5.0,64565.6771609498
5.0,50.0,3215.5194753136657,-7.003172626343736,1.0,5.0,55123.19100537712
6.0,1.0,1301.9316613272224,-1.7863152020720767,1.0,5.0,22318.82847989524
6.0,2.0,968.079829691719,-1.2977394687644976,1.0,5.0,16595.654223286612
6.0,3.0,2059.9250328233884,-3.99093118440724,1.789234766987198,5.0,35313.00056268666
6.0,4.0,935.3996830280424,-1.2977394687644976,1.0,5.0,16035.423137623582
6.0,5.0,616.2676934109456,-2.49724763362554,1.0,5.0,10564.589029901928
6.0,6.0,308.1338467054728,-0.0583586829667716,0.0,0.0,5282.294514950963
6.0,7.0,1990.861950362705,-3.8359914443657166,2.095827111050602,5.0,34129.062006217806
6.0,8.0,2118.0982135189024,-4.170894479534748,2.030116396633057,5.0,36310.255088895465
6.0,9.0,1991.4881194420147,-3.835987316597197,2.095482883220383,5.0,34139.796333291684
6.0,10.0,2072.514484845264,-4.171163058246544,2.052753974571504,5.0,35528.819740204526
6.0,11.0,2313.3981119049563,-5.543695024660186,1.0,5.0,39658.2533469421
6.0,12.0,1659.1671306186313,-3.290414015681266,1.6508159987913231,5.0,28442.865096319398
6.0,13.0,1743.568932439275,-3.422381629407747,1.6196233422457174,5.0,29889.753127530428
6.0,14.0,1527.6861618244366,-2.436484906220663,1.0,5.0,26188.90563127605
6.0,15.0,1673.943047620271,-2.8315636278344,1.0,5.0,28696.166530633214
6.0,16.0,1506.8351542648645,-2.436484906220663,1.0000000000000002,5.0,25831.45978739767
6.0,17.0,2316.84981955136,-5.543695024660186,1.0,5.0,39717.4254780233
6.0,18.0,1662.150512840668,-3.290554441436198,1.6496529769726886,5.0,28494.008791554308
6.0,19.0,2244.1827264713256,-4.146312470999716,1.0,5.0,38471.70388236558
6.0,20.0,1959.6101647792168,-3.487734223213482,1.0,5.0,33593.31711050086
6.0,21.0,2926.587578333453,-5.9870985569739625,1.0000000000000004,5.0,50170.07277143063
6.0,22.0,2334.7149585616994,-3.3200679541334965,1.0000000000000004,5.0,40023.68500391485
6.0,23.0,2864.6476607212744,-3.9761223987051344,1.7446373314412194,5.0,49108.2456123647
6.0,24.0,3045.60952883274,-4.210297764794818,1.7986406494700873,5.0,52210.44906570412
6.0,25.0,2600.6622601107665,-3.658632147912922,1.2074318038430865,5.0,44582.78160189886
6.0,26.0,2894.0908302994894,-3.7217726883333753,1.5447771786104567,5.0,49612.985662276966
6.0,27.0,2478.592930899595,-3.1099878254211584,1.0,5.0,42490.16452970734
6.0,28.0,1625.338298527406,-2.1852155792630006,1.0,5.0,27862.94226046982
6.0,29.0,1895.3500650441144,-3.0026927429158627,1.0,5.0,32491.71540075624
6.0,30.0,2189.3586957789653,-2.7596052499481027,1.0,5.0,37531.86335621083
6.0,31.0,2166.934858106117,-4.050023844598477,1.987628476504576,5.0,37147.45471039058
6.0,32.0,2132.373009298284,-2.838440250539578,1.0000000000000002,5.0,36554.96587368487
6.0,33.0,2140.490514846528,-4.051132055189179,1.9998130555199616,5.0,36694.12311165476
6.0,34.0,2418.852792809472,-3.049412535940142,1.0000000000000002,5.0,41466.047876733806
6.0,35.0,3355.171771081912,-4.80755909446469,0.9999999999999996,5.0,57517.2303614042
6.0,36.0,2420.683059166663,-4.214525128220562,1.884293127615773,5.0,41497.42387142851
6.0,37.0,3460.625202264442,-5.412238830948476,1.4457413876039753,5.0,59325.00346739044
6.0,38.0,3137.361171158531,-4.0046466757711165,1.5024480997752268,5.0,53783.33436271767
6.0,39.0,2646.918685662895,-3.658901611631136,1.203821075494696,5.0,45375.74889707819
6.0,40.0,2868.529094899268,-3.984610249306152,1.7436280819851435,5.0,49174.784483987445
6.0,41.0,2804.05165678342,-5.189491717055623,1.7741982045132376,5.0,48069.45697343005
6.0,42.0,2475.3310005486383,-2.989824125040868,1.0,5.0,42434.24572369095
6.0,43.0,2734.075658867259,-3.2201255610978183,1.0,5.0,46869.86843772444
6.0,44.0,2476.9458592145365,-2.989824125040868,1.0,5.0,42461.92901510634
6.0,45.0,3521.3137900107445,-3.9165023203384783,1.0,5.0,60365.37925732705
6.0,46.0,2750.8536888757767,-3.6196839876949256,0.9999999999999998,5.0,47157.49180929904
6.0,47.0,3296.078312445175,-4.721334492389213,1.0,5.0,56504.19964191729
6.0,48.0,3012.834956162067,-4.195947621698622,1.0,5.0,51648.599248492574
6.0,49.0,4046.8867879335608,-4.4728861817474055,1.0,5.0,69375.20207886104
6.0,50.0,3499.582341712482,-4.943261801442099,0.9999999999999996,5.0,59992.84014364255
7.0,1.0,1874.03575769174,-4.488964930855872,1.5885078541263362,5.0,32126.327274715542
7.0,2.0,1595.3844578184032,-4.9545090691206255,1.0,5.0,27349.44784831548
7.0,3.0,1512.024365108258,-4.015762123365591,1.0,5.0,25920.417687570138
7.0,4.0,1562.7043111547266,-4.9545090691206255,0.9999999999999998,5.0,26789.216762652457
7.0,5.0,1180.5880679852137,-4.70048154577055,1.0,5.0,20238.652594032228
7.0,6.0,1989.038426283968,-6.4482747851222015,2.090975837016872,5.0,34097.80159343945
7.0,7.0,213.76865062099392,-0.0404864867758248,0.0,0.0,3664.605439217039
7.0,8.0,473.1251489069609,-1.826725093422912,1.0,5.0,8110.716838405045
7.0,9.0,1446.0178634272106,-4.0201587773295415,1.762315310065817,5.0,24788.877658752182
7.0,10.0,427.5373012419879,-1.826725093422912,1.0,5.0,7329.210878434078
7.0,11.0,1739.692703430133,-4.673455544410084,1.0000000000000002,5.0,29823.303487373705
7.0,12.0,1137.5501395332797,-3.815615482491994,1.0,5.0,19500.859534856223
